,Fe,Mn,Ni,Co,Cr,del_G,del_H,Cp_FCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Melting Point_Avg,Melting Point_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Heat of fusion_Avg,Heat of fusion_Var
10,0.25,0.25,0.0,0.5,0.0,-891.3745510244789,-375.6987549676851,25.5311,-3.6875,2.387848142156448,-1.0250000000000001,0.7390703620089228,1.8075,0.036996621467371885,1.785,0.1372042273401224,8.254999999999999,0.6246799180380299,57.16225,1.799551801838446,8.25,0.82915619758885,750.15,18.985323278785657,1443.5,115.37005677384406,25.25,0.618465843842649,125.75,0.82915619758885,77.5,2.598076211353316,26.25,0.82915619758885,18.341652500000002,0.2407032631036602,241.75,148.10026164730434,207.75,37.38565901518923,17.0,87.30120274085576,14.85,1.3665650368716447
11,0.25,0.3,0.0,0.45,0.0,-846.7990161687339,-328.9824820260619,25.612785,-3.7385,2.3617986260475297,-1.0535,0.726459049086733,1.8030000000000002,0.03822302970723282,1.7685,0.14443943367377202,8.183499999999999,0.6331214338497788,56.962500000000006,1.8135802298216634,8.149999999999999,0.852936105461599,747.9949999999999,20.11222203039735,1431.05,122.36399593017546,25.325,0.6495190528383289,125.85,0.852936105461599,77.5,2.598076211353316,26.15,0.852936105461599,18.3126545,0.24749055605163986,246.95,151.45576086765402,210.25,36.64270050091832,18.35,88.12960626259486,14.7,1.3747727084867518
12,0.25,0.35,0.0,0.4,0.0,-791.0765407731469,-272.204106904222,25.748634,-3.7895000000000003,2.334344608235896,-1.082,0.7124857893319699,1.7985000000000002,0.03889408695418884,1.752,0.1495192295325253,8.112,0.6334319221510705,56.76275,1.8055358449778829,8.049999999999999,0.8645808232895291,745.8399999999999,20.958826303016128,1418.6,127.77182788079695,25.400000000000002,0.6708203932499368,125.94999999999999,0.8645808232895291,77.5,2.598076211353316,26.05,0.8645808232895291,18.2836565,0.25076547169167834,252.14999999999998,154.563668111235,212.75,35.70976757135224,19.7,88.92980377803607,14.55,1.3665650368716447
13,0.25,0.4,0.0,0.35,0.0,-721.2679644138825,-200.7631930940533,25.892233,-3.8405,2.3054359132276914,-1.1105,0.6970686838468646,1.794,0.0390384425918863,1.7355,0.15265893357416063,8.0405,0.6256234890091642,56.563,1.775118587587882,7.950000000000001,0.8645808232895291,743.685,21.558183480989317,1406.15,131.7889505990544,25.475,0.6832825184358223,126.05000000000001,0.8645808232895291,77.5,2.598076211353316,25.95,0.8645808232895291,18.254658499999998,0.2506657141348812,257.35,157.43864678026168,215.25,34.571483913769164,21.049999999999997,89.70255013097454,14.399999999999999,1.3416407864998736
14,0.25,0.45,0.0,0.3,0.0,-653.3806635807723,-237.523531550512,27.85412,-3.8915,2.2750170878479135,-1.139,0.6801095499991161,1.7895,0.03866199684444665,1.7189999999999999,0.15397727104998318,7.968999999999999,0.6093841153164397,56.36325000000001,1.721142698180484,7.85,0.852936105461599,741.53,21.93057454787723,1393.7,134.53999405381285,25.549999999999997,0.6873863542433759,126.15,0.852936105461599,77.5,2.598076211353316,25.85,0.852936105461599,18.2256605,0.24718719765544092,262.55,160.09324626604334,217.75000000000003,33.20673877392961,22.4,90.44854891041648,14.25,1.2990381056766578
15,0.25,0.5,0.0,0.25,0.0,-604.616448500441,-304.8693973945265,27.570322,-3.9425,2.243026694000765,-1.1675,0.6614897958396638,1.785,0.03774917217635378,1.7025,0.15352117117844036,7.8975,0.5840109159938707,56.1635,1.6412855479775592,7.75,0.82915619758885,739.375,22.087482314650547,1381.25,136.10175421352952,25.625,0.6832825184358223,126.25,0.82915619758885,77.5,2.598076211353316,25.75,0.82915619758885,18.1966625,0.24018316576885662,267.75,162.53826472557162,220.25,31.586191603293994,23.75,91.16845671612523,14.100000000000001,1.236931687685298
16,0.25,0.55,0.0,0.2,0.0,-547.1549349549059,-255.2524571475374,27.472693,-3.9935,2.2093964673638817,-1.1960000000000002,0.6410647393204528,1.7805000000000002,0.03625948151863182,1.686,0.15127458477880543,7.8260000000000005,0.5482371749525928,55.963750000000005,1.5315038973179262,7.65,0.792148975887743,737.22,22.03351084144333,1368.8000000000002,136.5150541149217,25.700000000000003,0.6708203932499368,126.35000000000001,0.7921489758877431,77.5,2.598076211353316,25.65,0.7921489758877429,18.1676645,0.22933082554412546,272.95,164.7830315900275,222.75,29.667954091915405,25.10000000000001,91.86288695659418,13.950000000000001,1.1521718621802912
17,0.3,0.2,0.0,0.5,0.0,-994.287099279074,-366.1686876452459,25.468476,-3.925,2.540024606180027,-1.0870000000000002,0.7849592346103078,1.81,0.03464101615137758,1.799,0.12636850873536487,8.277,0.6025952206913027,57.2076,1.753773942103143,8.3,0.7810249675906655,752.4100000000001,17.578535206324798,1458.1,107.67214124368476,25.19,0.57,125.7,0.7810249675906654,77.8,2.749545416973504,26.3,0.7810249675906655,18.355978999999998,0.22688433473688707,221.9,153.0212076805042,209.7,39.10767188161422,6.100000000000001,91.63236327848365,14.879999999999999,1.336263447079205
18,0.3,0.25,0.0,0.45,0.0,-953.6629274445368,-388.5856372232283,25.535743,-3.976,2.510731765840389,-1.1155,0.770807855434803,1.8055,0.03625948151863182,1.7825000000000002,0.1358997792492688,8.205499999999999,0.6139093988529576,57.007850000000005,1.7732814011036144,8.2,0.812403840463596,750.255,19.047426991591294,1445.65,116.70273133050485,25.265,0.610962355632489,125.8,0.812403840463596,77.8,2.749545416973504,26.200000000000003,0.812403840463596,18.326981,0.2358408266373739,227.10000000000002,156.93020741718277,212.2,38.27087665575483,7.450000000000003,92.58103207461018,14.73,1.347998516319658
19,0.3,0.3,0.0,0.4,0.0,-886.7323303412704,-320.9993931759996,25.656441,-4.027,2.480044556051362,-1.144,0.755317151930234,1.8010000000000002,0.03726929030716848,1.766,0.14291256067959873,8.134,0.616785213830552,56.808099999999996,1.7701781520513684,8.1,0.8306623862918076,748.0999999999999,20.182071251484587,1433.2,123.83763563634442,25.340000000000003,0.6406246951218786,125.9,0.8306623862918076,77.8,2.749545416973504,26.1,0.8306623862918074,18.297983,0.24100523160504195,232.3,160.57586991824144,214.7,37.247952963887826,8.800000000000004,93.50058823344375,14.58,1.3429817571359632
20,0.3,0.35,0.0,0.35,0.0,-806.0924664830891,-236.6216025048057,25.772971,-4.078,2.447910537580979,-1.1725,0.7384028372101507,1.7965,0.03771935842508463,1.7494999999999998,0.1477658620927039,8.062499999999998,0.6113417620284088,56.60835,1.744343523363445,8.0,0.8366600265340756,745.9449999999999,21.036622233619177,1420.75,129.39083236458447,25.415,0.6605111656891197,126.0,0.8366600265340756,77.8,2.749545416973504,26.0,0.8366600265340756,18.268984999999997,0.2426198256635264,237.5,163.9757604037865,217.2,36.02304817752101,10.149999999999995,94.3918825959097,14.429999999999996,1.3210223313782394
21,0.3,0.4,0.0,0.3,0.0,-715.4691016758279,-166.2064491574674,26.368823,-4.129,2.4142719399438,-1.201,0.719964582462221,1.7920000000000003,0.03762977544445359,1.733,0.15066851031320375,7.991,0.5973516552249603,56.40860000000001,1.6947382806793494,7.9,0.8306623862918076,743.7900000000001,21.64428099983921,1408.3,133.5597619045497,25.490000000000002,0.6714908785679816,126.1,0.8306623862918076,77.8,2.749545416973504,25.9,0.8306623862918074,18.239987,0.24075603822334343,242.70000000000005,167.14487727716934,219.70000000000002,34.574701734071404,11.5,95.25570849035768,14.28,1.2812493902437572
22,0.3,0.45,0.0,0.25,0.0,-641.2724908292057,-263.6545295306446,27.64386,-4.18,2.3790649423670636,-1.2295,0.6998819543323004,1.7875,0.03699662146737189,1.7165000000000001,0.15173249487173138,7.919499999999999,0.5741905171630753,56.20885,1.6191791832592208,7.8,0.812403840463596,741.635,22.02549148146304,1395.85,136.4713431457315,25.565,0.673999258159829,126.19999999999999,0.812403840463596,77.8,2.749545416973504,25.8,0.812403840463596,18.210989,0.23533123904190886,247.9,170.09611988519902,222.2,32.87339349686916,12.850000000000001,96.09280670268717,14.129999999999999,1.2219247112649778
23,0.3,0.5,0.0,0.2,0.0,-586.9802660392834,-318.2904519793192,27.537877,-4.231,2.3422188198372926,-1.2580000000000002,0.6780088494997688,1.7830000000000001,0.03579106033634659,1.7000000000000002,0.15099668870541497,7.848,0.5406810520075582,56.0091,1.5137848228859998,7.7,0.7810249675906655,739.48,22.191926459863748,1383.4,138.20506503019345,25.64,0.6681317235396025,126.3,0.7810249675906654,77.8,2.749545416973504,25.700000000000003,0.7810249675906654,18.181991,0.22608924385958767,253.10000000000002,172.84064915406907,224.7,30.877337968160404,14.200000000000003,96.90386989176437,13.979999999999999,1.14
24,0.35,0.2,0.0,0.45,0.0,-1053.571611534973,-438.6501879471921,25.467657,-4.2135,2.629951092701155,-1.1775,0.8079967512310926,1.808,0.03400000000000003,1.7965,0.12523078694953566,8.2275,0.593261114518725,57.053200000000004,1.7308574060274284,8.25,0.7664854858377945,752.5150000000001,17.632137561849966,1460.25,108.81078760858227,25.205000000000002,0.5634491991297884,125.75,0.7664854858377945,78.1,2.8618176042508368,26.25,0.7664854858377945,18.3413075,0.22266503649821143,207.25,159.77261185822806,214.14999999999998,39.73697899941565,-3.4499999999999957,95.59313521377987,14.760000000000002,1.3199999999999996
25,0.35,0.25,0.0,0.4,0.0,-975.7845292345046,-362.6382473849453,25.551959,-4.2645,2.59600938942832,-1.206,0.7910018963314817,1.8035,0.03539420856580921,1.78,0.13453624047073706,8.156,0.5988689339079125,56.853449999999995,1.7329132833180079,8.15,0.7921489758877429,750.36,19.108751921567265,1447.8,117.9811849406506,25.28,0.6029925372672533,125.85,0.7921489758877429,78.10000000000001,2.8618176042508368,26.15,0.7921489758877429,18.312309499999998,0.22994178464287407,212.45,163.98551003061215,216.64999999999998,38.62677180402214,-2.0999999999999943,96.63638031300634,14.61,1.3182943525631896
26,0.35,0.3,0.0,0.35,0.0,-886.2334656022867,-275.6659128307874,25.744279,-4.3155,2.5606024193536956,-1.2345000000000002,0.7725831670441702,1.799,0.03618010503025112,1.7634999999999998,0.141324980099061,8.084499999999998,0.5959066621544014,56.6537,1.7118146541024812,8.05,0.8046738469715541,748.2049999999999,20.25113515336858,1435.35,125.25704571001185,25.355,0.6312487623750243,125.94999999999999,0.8046738469715541,78.1,2.8618176042508368,26.05,0.8046738469715541,18.2833115,0.23342014086781357,217.64999999999998,167.93191328630778,219.14999999999998,37.31658478478437,-0.75,97.64982078836601,14.459999999999997,1.2993844696624626
27,0.35,0.35,0.0,0.3,0.0,-778.4075187381059,-155.1735102825392,25.741643,-4.3665,2.52366851032381,-1.263,0.7526360342157423,1.7945,0.036397115270306826,1.7469999999999999,0.1459486210966037,8.013,0.5842439558951379,56.453950000000006,1.6666824075090003,7.949999999999999,0.8046738469715541,746.05,21.113609355105552,1422.8999999999999,130.95453409485293,25.43,0.6496922348312313,126.04999999999998,0.8046738469715541,78.1,2.8618176042508368,25.950000000000003,0.8046738469715541,18.254313500000002,0.23327008379290728,222.84999999999997,171.6302056748753,221.65,35.78445891724507,0.5999999999999979,98.63437534652917,14.309999999999999,1.2624975247500485
28,0.35,0.4,0.0,0.25,0.0,-677.02340898689,-166.4446503296458,27.715556,-4.4174999999999995,2.4851395836049126,-1.2915,0.7310353958598723,1.79,0.036055512754639925,1.7305,0.14860938732125906,7.9415,0.5633407050799719,56.2542,1.5954782856560592,7.85,0.7921489758877429,743.8950000000001,21.729530022529268,1410.45,135.27323275504287,25.505,0.6591471762815948,126.15,0.7921489758877429,78.1,2.8618176042508368,25.85,0.7921489758877429,18.2253155,0.2294844958047276,228.05,175.0961093228516,224.14999999999998,34.000404409359604,1.9500000000000028,99.59090068876775,14.16,1.2059850745345067
29,0.35,0.45,0.0,0.2,0.0,-604.6147181792294,-284.8359471071853,27.615071,-4.4685,2.4449402344433695,-1.32,0.707629846741925,1.7855,0.03513900966162823,1.714,0.14941218156495806,7.87,0.5321090113877042,56.054449999999996,1.494480360359412,7.749999999999999,0.7664854858377946,741.74,22.11950270688744,1398.0,138.34232902477825,25.580000000000002,0.6599999999999998,126.25,0.7664854858377945,78.10000000000001,2.8618176042508368,25.75,0.7664854858377945,18.1963175,0.221877370700011,233.25,178.3431734045349,226.65,31.922210136517805,3.3000000000000043,100.52019697553322,14.01,1.1268983982595768
30,0.4,0.2,0.0,0.4,0.0,-1058.155429701015,-399.92194850541,25.472274,-4.502,2.6860930735922013,-1.268,0.8204730342918043,1.806,0.03322649545167233,1.7940000000000003,0.12403225386970919,8.178,0.5795653543820574,56.8988,1.6936153518435049,8.200000000000001,0.7483314773547883,752.6200000000001,17.684954057050884,1462.4,109.89558680857026,25.220000000000002,0.5564171097297421,125.80000000000001,0.7483314773547883,78.4,2.939387691339814,26.200000000000003,0.7483314773547883,18.326636,0.2173762401551739,192.60000000000002,164.9540542090433,218.60000000000002,39.862764580495416,-13.0,98.47436214568745,14.64,1.2924395537122806
31,0.4,0.25,0.0,0.35,0.0,-957.2051273254783,-298.5492058372192,25.605396,-4.553,2.6473176991060217,-1.2965000000000002,0.8005265454686685,1.8015000000000003,0.03439113257803531,1.7775,0.13311179511974133,8.106499999999999,0.5792259921654067,56.69905,1.6774299530829888,8.1,0.7681145747868608,750.4649999999999,19.169305542976787,1449.95,119.20716211704732,25.295,0.5945376354781923,125.9,0.7681145747868608,78.4,2.9393876913398134,26.099999999999998,0.7681145747868608,18.297638,0.22292385990736815,197.8,169.48793467382862,221.10000000000002,38.468038681482064,-11.650000000000006,99.61690368607127,14.489999999999998,1.2766753698571924
32,0.4,0.3,0.0,0.3,0.0,-842.9856640827438,-184.7909385639487,25.794018,-4.603999999999999,2.606968354238309,-1.3250000000000002,0.7790282408231426,1.7970000000000002,0.034942810419312326,1.7610000000000001,0.1396746218895902,8.035,0.5699868419533909,56.499300000000005,1.636890164305473,8.0,0.7745966692414834,748.31,20.31942174374066,1437.5,126.62404984836016,25.369999999999997,0.6213694553162392,126.0,0.7745966692414834,78.4,2.939387691339814,26.0,0.7745966692414834,18.268639999999998,0.22462390086542428,203.0,173.74809351472032,223.6,36.85159426673424,-10.300000000000004,100.72839718768486,14.34,1.2427389106324784
33,0.4,0.35,0.0,0.25,0.0,-714.9595728116365,-68.25771367763991,26.336389,-4.654999999999999,2.5649707600672564,-1.3535,0.7558457183843805,1.7925,0.03491060010942238,1.7445000000000002,0.14406508945612045,7.9635,0.5514007163578951,56.299549999999996,1.5701106481710128,7.9,0.7681145747868608,746.155,21.189796483213346,1425.05,132.46489157508867,25.445,0.6383376849285962,126.1,0.7681145747868608,78.4,2.9393876913398134,25.9,0.7681145747868608,18.239642,0.22256454874035986,208.2,177.75421232702195,226.10000000000002,34.98271001509174,-8.950000000000006,101.80985954218775,14.190000000000001,1.1890752709563845
34,0.4,0.4,0.0,0.2,0.0,-614.9629013172489,-178.1501956918605,27.728614,-4.7059999999999995,2.521242550807042,-1.3820000000000003,0.7308187189720855,1.7880000000000003,0.034292856398964525,1.7280000000000002,0.1464786673888044,7.892,0.5224710518296682,56.0998,1.4735282012910367,7.8,0.7483314773547883,744.0000000000001,21.813940496847444,1412.6000000000001,136.93151572957922,25.520000000000003,0.6462197768561403,126.20000000000002,0.7483314773547883,78.4,2.939387691339814,25.799999999999997,0.7483314773547883,18.210644000000002,0.2166386204350464,213.40000000000003,181.52311147619744,228.6,32.81828758482075,-7.600000000000001,102.86223796904285,14.040000000000001,1.1128342194594845
35,0.45,0.2,0.0,0.35,0.0,-1020.388118864068,-315.3579953377957,25.488868,-4.790500000000001,2.71055063594097,-1.3585000000000003,0.8228686104111642,1.8040000000000003,0.03231098884280705,1.7915,0.12277112852784237,8.128499999999999,0.5611886937563869,56.7444,1.6410727710860353,8.15,0.7262919523166975,752.725,17.73699171223803,1464.5500000000002,110.92811861741819,25.235000000000003,0.5488852339059596,125.85000000000001,0.7262919523166975,78.7,2.98496231131986,26.150000000000002,0.7262919523166975,18.3119645,0.21093751507199912,177.95,168.71024716951842,223.05,39.48984046561849,-22.550000000000004,100.36905648654869,14.52,1.2528367810692655
36,0.45,0.25,0.0,0.3,0.0,-896.9320117336101,-194.7231671973841,25.700659,-4.8415,2.6666182235183196,-1.3870000000000002,0.7997630899210092,1.7995,0.033237779709240536,1.775,0.1316244658108818,8.057,0.5544916590896565,56.544650000000004,1.6052648776759548,8.049999999999999,0.7399324293474371,750.57,19.229095142517775,1452.1,120.38226613583913,25.310000000000002,0.5855766388782939,125.95,0.7399324293474371,78.7,2.98496231131986,26.050000000000004,0.7399324293474371,18.2829665,0.21467734971987595,183.15,173.58521682447503,225.55,37.78819260033483,-21.200000000000003,101.61722294965554,14.370000000000001,1.2219247112649778
37,0.45,0.3,0.0,0.25,0.0,-754.5195752905129,-39.38123340944912,25.704472,-4.892499999999999,2.620957601717357,-1.4155000000000002,0.7749224154713813,1.795,0.033541019662496875,1.7585,0.13795923310891517,7.9855,0.538298012257151,56.344899999999996,1.5429940667416704,7.95,0.7399324293474371,748.415,20.386938833478673,1439.65,127.94032788765237,25.385,0.6109623556324889,126.05000000000001,0.739932429347437,78.7,2.9849623113198596,25.950000000000003,0.7399324293474371,18.2539685,0.21446753995127094,188.35,178.1752718533074,228.05,35.832213160785926,-19.85,102.83252160673685,14.219999999999999,1.1711532777565878
38,0.45,0.35,0.0,0.2,0.0,-623.1367576451139,-47.30028612938486,27.942799,-4.943499999999999,2.5734767824870697,-1.4440000000000002,0.7481737766054088,1.7905,0.033237779709240536,1.742,0.1421126313879241,7.914,0.5117069473829722,56.14515,1.4508569631428172,7.85,0.7262919523166975,746.26,21.265192216389693,1427.2,133.92370962604045,25.46,0.6264183905346328,126.15,0.7262919523166975,78.7,2.98496231131986,25.85,0.7262919523166975,18.224970499999998,0.21029626457631165,193.54999999999998,182.5019109488994,230.54999999999998,33.5774850160044,-18.500000000000004,104.01610452232866,14.07,1.0977704678119191
39,0.5,0.2,0.0,0.3,0.0,-940.6214536307143,-190.0810081660265,25.539695,-5.079000000000001,2.7041836106300177,-1.449,0.8152723471331529,1.802,0.031240998703626646,1.7890000000000001,0.12144546101028228,8.079,0.537651374033397,56.59,1.5716958993393089,8.1,0.7,752.83,17.788257362653617,1466.7,111.90982977379602,25.25,0.5408326913195983,125.9,0.7,79.0,3.0,26.1,0.7,18.297293,0.20323959978557302,163.3,171.135063619353,227.5,38.60375629391523,-32.1,101.33257126906433,14.4,1.1999999999999995
40,0.5,0.25,0.0,0.25,0.0,-791.4872916108852,-37.14971035162171,25.676763,-5.13,2.654609199110106,-1.4775,0.7886816531402263,1.7974999999999999,0.03191786333700929,1.7725,0.13007209539328562,8.0075,0.5239453692895852,56.390249999999995,1.514034572755853,8.0,0.7071067811865476,750.6750000000001,19.288127825167496,1454.25,121.50797298942979,25.325,0.5760859310901455,126.0,0.7071067811865476,79.0,3.0,26.0,0.7071067811865476,18.268295000000002,0.20505408024470023,168.5,176.37531006351202,230.0,36.55817282086182,-30.75,102.69463228426304,14.25,1.152171862180291
41,0.5,0.3,0.0,0.2,0.0,-633.1783070828369,91.42587537151621,26.648499,-5.180999999999999,2.603092199673304,-1.5060000000000002,0.7600947309381906,1.7930000000000001,0.03195309061734094,1.7559999999999998,0.1361763562443936,7.936,0.4997439344304239,56.1905,1.426384678128589,7.8999999999999995,0.7,748.52,20.45369404288626,1441.8,129.20743012690872,25.400000000000002,0.5999999999999998,126.1,0.7,79.0,3.0,25.9,0.7,18.239297,0.20274676007522302,173.7,181.31522274756745,232.49999999999997,34.20891696619465,-29.4,104.02134396363086,14.1,1.0816653826391966
42,0.55,0.2,0.0,0.25,0.0,-817.4376022601182,-20.36832761718961,25.599839,-5.3675,2.666771221908621,-1.5395,0.7973987396528792,1.8,0.030000000000000027,1.7865000000000002,0.120053113245763,8.029499999999999,0.5082369034220162,56.4356,1.4831242159711369,8.05,0.6689544080129826,752.9350000000001,17.838757664142438,1468.8500000000001,112.8420466847354,25.265,0.532235849976305,125.95000000000002,0.6689544080129826,79.30000000000001,2.98496231131986,26.05,0.6689544080129826,18.2826215,0.19413276063753362,148.65,172.28472799409704,231.95000000000002,37.167828830858554,-41.650000000000006,101.3914567406939,14.280000000000001,1.1320777358467922
